time,valence,happy,sad,angry,fear,disgust,surprise,neutral,frown,jaw,mouth_open,comfort,saccade
2.7666666666666666,-0.22,0.08,0.03,0.12,0.23,0.0,0.08,0.46,0.017273038625717163,0.32833945751190186,0.018650352954864502,-0.3269621431827545,0.0024920897988361394
2.8,-0.3,0.09,0.05,0.11,0.32,0.0,0.09,0.34,0.015980839729309082,0.33031824231147766,0.019020557403564453,-0.3272785246372223,0.0006324366016964833
2.8333333333333335,-0.41000000000000003,0.06,0.08,0.12,0.32,0.0,0.05,0.38,0.01685956120491028,0.33159250020980835,0.01995241641998291,-0.3284996449947357,0.002227926894118864
2.8666666666666667,-0.26,0.02,0.06,0.06,0.19,0.0,0.03,0.65,0.016211092472076416,0.32968953251838684,0.019381582736968994,-0.32651904225349426,0.0015574939224831
2.9,-0.37,0.02,0.06,0.09,0.26,0.0,0.02,0.54,0.014036893844604492,0.33456194400787354,0.021929442882537842,-0.3266693949699402,0.0005490927155533445
2.933333333333333,-0.5,0.04,0.15,0.15,0.26,0.0,0.02,0.38,0.01276448369026184,0.32693758606910706,0.021010100841522217,-0.3186919689178467,0.0016363217115942191
2.966666666666667,-0.4999999999999999,0.06,0.06,0.08,0.47,0.0,0.05,0.29,0.015185654163360596,0.317886620759964,0.019315063953399658,-0.3137572109699249,0.0045929930164298706
3.0,-0.29000000000000004,0.04,0.07,0.07,0.2,0.0,0.01,0.62,0.013126522302627563,0.31625136733055115,0.01220637559890747,-0.31717151403427124,0.00893091295524841
3.033333333333333,-0.39,0.02,0.08,0.14,0.2,0.0,0.01,0.54,0.013517796993255615,0.313931941986084,0.019932925701141357,-0.30751681327819824,0.003907154157880673
3.066666666666667,-0.09,0.05,0.03,0.03,0.09,0.0,0.01,0.79,0.015475809574127197,0.3057063817977905,0.015529215335845947,-0.3056529760360718,0.010128436828377737
3.1,-0.23000000000000004,0.09,0.06,0.06,0.22,0.0,0.02,0.54,0.012057453393936157,0.318945050239563,0.021931767463684082,-0.30907073616981506,0.01063239388555236
3.1333333333333333,-0.16999999999999998,0.09,0.05,0.12,0.11,0.0,0.02,0.6,0.008676320314407349,0.32478728890419006,0.023102223873138428,-0.310361385345459,0.0060651029337862586
3.1666666666666665,-0.5700000000000001,0.03,0.13,0.1,0.44,0.0,0.07,0.23,0.012645304203033447,0.31626808643341064,0.030319631099700928,-0.29859375953674316,0.0018044529801019026
3.2,-0.1,0.08,0.07,0.06,0.06,0.0,0.01,0.73,0.013331741094589233,0.31221091747283936,0.030715584754943848,-0.29482707381248474,0.0015072491264106161
3.2333333333333334,-0.22000000000000003,0.12,0.12,0.05,0.22,0.0,0.05,0.45,0.01137542724609375,0.30960550904273987,0.030548095703125,-0.2904328405857086,0.001287959028392545
3.2666666666666666,-0.25999999999999995,0.07,0.09,0.1,0.16,0.0,0.02,0.56,0.014321953058242798,0.3099302649497986,0.02987915277481079,-0.2943730652332306,0.00025174961780142537
3.3,-0.27,0.05,0.1,0.07,0.19,0.0,0.04,0.54,0.009782284498214722,0.31580331921577454,0.02450692653656006,-0.3010786771774292,0.0013852314939609266
3.3333333333333335,-0.18000000000000002,0.08,0.08,0.09,0.1,0.0,0.01,0.64,0.009468615055084229,0.31865566968917847,0.02436506748199463,-0.30375921726226807,0.0009939916127067426
3.3666666666666667,-0.09000000000000001,0.06,0.03,0.06,0.08,0.0,0.02,0.74,0.011570662260055542,0.3184998631477356,0.02551722526550293,-0.3045533001422882,0.0004227871739952404
3.4,0.009999999999999995,0.06,0.02,0.02,0.06,0.0,0.05,0.79,0.009696781635284424,0.31519681215286255,0.00981682538986206,-0.3150767683982849,0.0013324021270694074
3.433333333333333,-0.09000000000000001,0.02,0.03,0.04,0.07,0.0,0.03,0.81,0.010816335678100586,0.3084373474121094,0.007389187812805176,-0.3118644952774048,0.004740056049373826
3.466666666666667,-0.23,0.01,0.07,0.13,0.06,0.0,0.02,0.73,0.01116672158241272,0.3110029697418213,0.007614433765411377,-0.31455525755882263,0.002206467029631823
3.5,-0.13999999999999999,0.01,0.06,0.05,0.06,0.0,0.02,0.8,0.012736707925796509,0.30824369192123413,0.007332563400268555,-0.3136478364467621,0.0001186105258563917
3.533333333333333,-0.09000000000000001,0.0,0.02,0.03,0.07,0.0,0.03,0.84,0.01073312759399414,0.31357765197753906,0.006378591060638428,-0.3179321885108948,0.0024155645214239477
3.566666666666667,-0.1,0.01,0.02,0.06,0.08,0.0,0.05,0.78,0.010990917682647705,0.3145137131214142,0.006563365459442139,-0.31894126534461975,0.0006250206729981904
3.6,-0.11000000000000001,0.01,0.04,0.04,0.07,0.0,0.03,0.81,0.009767621755599976,0.3156885504722595,0.007942616939544678,-0.3175135552883148,0.0004238386553075827
3.6333333333333333,-0.04999999999999999,0.04,0.03,0.05,0.04,0.0,0.03,0.82,0.008401691913604736,0.3157127797603607,0.013152480125427246,-0.3109619915485382,0.0025906560508581864
3.6666666666666665,-0.11,0.06,0.04,0.1,0.08,0.0,0.05,0.69,0.01115339994430542,0.31217315793037415,0.012460649013519287,-0.3108659088611603,0.0012665884333958669
3.7,-0.05,0.05,0.04,0.05,0.04,0.0,0.03,0.79,0.010926514863967896,0.3098910450935364,0.011609554290771484,-0.3092080056667328,0.0013911943304785643
3.7333333333333334,-0.03999999999999995,0.14,0.05,0.11,0.06,0.0,0.04,0.61,0.012359470129013062,0.309947669506073,0.015464484691619873,-0.3068426549434662,0.0003525539731166366
3.7666666666666666,-0.15,0.05,0.05,0.1,0.1,0.0,0.05,0.65,0.01232534646987915,0.3100486695766449,0.016538619995117188,-0.30583539605140686,0.00016710124225502803
3.8,-0.11000000000000001,0.02,0.04,0.06,0.04,0.0,0.01,0.84,0.014022260904312134,0.3071555495262146,0.01599597930908203,-0.3051818311214447,0.0005437057208282414
3.8333333333333335,-0.19000000000000003,0.01,0.07,0.08,0.06,0.0,0.01,0.78,0.012416094541549683,0.3104628026485443,0.012721002101898193,-0.3101578950881958,0.0018321437054758948
3.8666666666666667,-0.15,0.01,0.06,0.06,0.07,0.0,0.03,0.77,0.013281255960464478,0.31040531396865845,0.012843728065490723,-0.3108428418636322,0.0006307402982525307
3.9,-0.18,0.03,0.05,0.09,0.1,0.0,0.03,0.7,0.014113664627075195,0.30332401394844055,0.015719175338745117,-0.30171850323677063,0.00237293581312581
3.933333333333333,-0.24000000000000002,0.01,0.06,0.11,0.1,0.0,0.02,0.71,0.013994216918945312,0.3038824498653412,0.01747983694076538,-0.3003968298435211,0.0004078031953347431
3.966666666666667,-0.13,0.01,0.03,0.06,0.07,0.0,0.02,0.81,0.01154133677482605,0.30547502636909485,0.012307524681091309,-0.3047088384628296,0.0007800438428568363
4.0,-0.2,0.03,0.05,0.12,0.08,0.0,0.02,0.69,0.012545138597488403,0.3055015206336975,0.02085965871810913,-0.2971870005130768,0.0010004679399630181
4.033333333333333,-0.16999999999999998,0.05,0.07,0.12,0.06,0.0,0.03,0.67,0.011640012264251709,0.30384019017219543,0.021314620971679688,-0.29416558146476746,0.0007689291039761349
4.066666666666666,-0.4800000000000001,0.04,0.1,0.27,0.2,0.0,0.05,0.34,0.01072162389755249,0.3083329498767853,0.020126163959503174,-0.2989284098148346,0.0002008521995291685
4.1,-0.42,0.02,0.09,0.23,0.16,0.0,0.04,0.45,0.01133430004119873,0.3101387321949005,0.02267080545425415,-0.2988022267818451,0.0004558076300549776
4.133333333333334,-0.24000000000000005,0.03,0.05,0.14,0.1,0.0,0.02,0.66,0.012372016906738281,0.30814674496650696,0.018288135528564453,-0.3022306263446808,0.0009960480140996171
4.166666666666667,-0.18000000000000002,0.11,0.07,0.15,0.12,0.0,0.05,0.5,0.01509028673171997,0.3046058118343353,0.021813154220581055,-0.29788294434547424,0.0015338924812829432
4.2,-0.47000000000000003,0.02,0.14,0.16,0.22,0.0,0.03,0.42,0.014912575483322144,0.30877846479415894,0.015896081924438477,-0.3077949583530426,0.0007992685060625733
4.233333333333333,-0.06,0.04,0.05,0.07,0.05,0.0,0.07,0.72,0.011538833379745483,0.31424298882484436,0.009446322917938232,-0.3163354992866516,0.003946541683585172
4.266666666666667,-0.09,0.01,0.04,0.04,0.05,0.0,0.03,0.84,0.012090712785720825,0.3115100562572479,0.006455361843109131,-0.3171454071998596,0.00211753914928966
4.3,-0.12000000000000001,0.01,0.04,0.07,0.02,0.0,0.0,0.86,0.008951008319854736,0.311886727809906,0.008199334144592285,-0.31263840198516846,0.004257724068008531
4.333333333333333,-0.15,0.02,0.07,0.04,0.08,0.0,0.02,0.77,0.008844614028930664,0.3140576481819153,0.010641217231750488,-0.31226104497909546,0.0047898629207404975
4.366666666666666,-0.04000000000000001,0.1,0.04,0.04,0.1,0.0,0.04,0.68,0.012269288301467896,0.3227563500404358,0.016239285469055176,-0.3187863528728485,0.004726633200348386
4.4,0.04999999999999999,0.08,0.02,0.02,0.03,0.0,0.04,0.8,0.014355272054672241,0.312410831451416,0.015053272247314453,-0.3117128312587738,0.003686258207933407
4.433333333333334,-0.03,0.04,0.03,0.03,0.04,0.0,0.03,0.82,0.014447808265686035,0.305353045463562,0.014324724674224854,-0.3054761290550232,0.00589643335287301
4.466666666666667,-0.18000000000000002,0.01,0.07,0.06,0.08,0.0,0.02,0.75,0.014709025621414185,0.2990005612373352,0.011905133724212646,-0.30180445313453674,0.006972297884542291
4.5,-0.25000000000000006,0.01,0.06,0.1,0.14,0.0,0.04,0.65,0.012693732976913452,0.30468514561653137,0.014428853988647461,-0.30295002460479736,0.004337616784192154
4.533333333333333,-0.21000000000000002,0.0,0.05,0.07,0.1,0.0,0.01,0.77,0.011963814496994019,0.3108268976211548,0.009175360202789307,-0.3136153519153595,0.003949758545306639
4.566666666666666,-0.13,0.01,0.04,0.04,0.09,0.0,0.03,0.79,0.006921887397766113,0.3059433698654175,0.015002846717834473,-0.2978624105453491,0.0059113755343546525
4.6,-0.16,0.0,0.05,0.05,0.07,0.0,0.01,0.8,0.007445305585861206,0.29856008291244507,0.007459759712219238,-0.29854562878608704,0.0022603237172721287
4.633333333333334,-0.14,0.0,0.05,0.06,0.04,0.0,0.01,0.84,0.0047454833984375,0.302006334066391,0.007204949855804443,-0.29954686760902405,0.0031143364246033894
4.666666666666667,-0.12,0.0,0.03,0.05,0.04,0.0,0.0,0.87,0.008823543787002563,0.31005609035491943,0.005981504917144775,-0.3128981292247772,0.004738947505088529
4.7,-0.36,0.0,0.09,0.18,0.11,0.0,0.02,0.59,0.008037567138671875,0.30970433354377747,0.007325470447540283,-0.31041643023490906,0.002377020798772257
4.733333333333333,-0.25000000000000006,0.0,0.07,0.1,0.13,0.0,0.05,0.65,0.005081593990325928,0.3107244372367859,0.010847210884094238,-0.3049588203430176,0.0013091966153066109
4.766666666666667,-0.14,0.0,0.05,0.05,0.04,0.0,0.0,0.86,0.003931581974029541,0.3025849461555481,0.006511807441711426,-0.3000047206878662,0.000709297970057416
4.8,-0.20000000000000004,0.01,0.08,0.08,0.06,0.0,0.01,0.77,0.004561871290206909,0.2922080457210541,0.005984902381896973,-0.290785014629364,0.0028219798598885476
4.833333333333333,-0.19999999999999998,0.01,0.09,0.09,0.03,0.0,0.0,0.78,0.00432509183883667,0.2919473350048065,0.008065462112426758,-0.28820696473121643,0.002397247024334385
4.866666666666666,-0.06999999999999999,0.02,0.04,0.03,0.02,0.0,0.0,0.89,0.010887622833251953,0.2869071662425995,0.013171613216400146,-0.2846231758594513,0.001325128321172551
4.9,-0.3,0.03,0.09,0.18,0.09,0.0,0.03,0.59,0.010906040668487549,0.2989286184310913,0.016561448574066162,-0.2932732105255127,0.001752594281337109
4.933333333333334,-0.5700000000000001,0.03,0.12,0.19,0.33,0.0,0.04,0.29,0.011213362216949463,0.303047239780426,0.012063741683959961,-0.3021968603134155,0.0005930653665601822
4.966666666666667,-0.6699999999999999,0.01,0.08,0.29,0.33,0.0,0.02,0.27,0.011234819889068604,0.30732160806655884,0.02434396743774414,-0.2942124605178833,0.0012753070516523597
5.0,-0.23,0.01,0.09,0.08,0.08,0.0,0.01,0.73,0.014580786228179932,0.30630844831466675,0.02429795265197754,-0.29659128189086914,0.0023271036089047266
5.033333333333333,-0.2,0.02,0.09,0.07,0.07,0.0,0.01,0.75,0.020847290754318237,0.3150263726711273,0.025916755199432373,-0.3099569082260132,0.003266809779709548
5.066666666666666,-0.3,0.03,0.11,0.12,0.12,0.0,0.02,0.59,0.021576225757598877,0.3107495903968811,0.02622807025909424,-0.30609774589538574,0.0021063285162612614
5.1,-0.38,0.02,0.12,0.17,0.16,0.0,0.05,0.48,0.024780690670013428,0.297775536775589,0.025096893310546875,-0.29745933413505554,0.001607506904322002
5.133333333333334,-0.28,0.07,0.11,0.15,0.14,0.0,0.05,0.48,0.030824512243270874,0.2861296236515045,0.02144724130630493,-0.29550689458847046,0.0009859092811099327
5.166666666666667,-0.21000000000000002,0.05,0.11,0.07,0.14,0.0,0.06,0.58,0.030624091625213623,0.29578158259391785,0.02130258083343506,-0.3051030933856964,0.0014005751828698998
5.2,-0.19000000000000006,0.1,0.08,0.07,0.23,0.0,0.09,0.42,0.027740120887756348,0.2955857515335083,0.01700448989868164,-0.306321382522583,0.0020051787826207584
5.233333333333333,-0.13,0.04,0.07,0.03,0.09,0.0,0.02,0.74,0.03058093786239624,0.29291796684265137,0.015847623348236084,-0.3076512813568115,0.004742563685252434
5.266666666666667,-0.30000000000000004,0.06,0.1,0.07,0.25,0.0,0.06,0.46,0.03331902623176575,0.28124552965164185,0.02184009552001953,-0.29272446036338806,0.0062187634774238
5.3,-0.26,0.04,0.11,0.06,0.23,0.0,0.1,0.45,0.04199552536010742,0.27633997797966003,0.02150040864944458,-0.2968350946903229,0.0038469933990964316
5.333333333333333,-0.12,0.04,0.09,0.04,0.13,0.0,0.1,0.6,0.03775894641876221,0.28117841482162476,0.013122141361236572,-0.3058152198791504,0.002957402634815579
5.366666666666666,-0.11,0.02,0.06,0.03,0.07,0.0,0.03,0.8,0.03615516424179077,0.287253737449646,0.0157548189163208,-0.30765408277511597,0.00037434546371675927
5.4,-0.16000000000000003,0.03,0.09,0.04,0.14,0.0,0.08,0.62,0.03216490149497986,0.2904800474643707,0.01822870969772339,-0.3044162392616272,0.0015864940232451015
5.433333333333334,-0.05000000000000002,0.04,0.06,0.01,0.07,0.0,0.05,0.76,0.02803477644920349,0.29002177715301514,0.019855380058288574,-0.29820117354393005,0.0009652139378915543
5.466666666666667,-0.11000000000000001,0.03,0.08,0.02,0.1,0.0,0.06,0.69,0.016777127981185913,0.29773157835006714,0.015069007873535156,-0.2994396984577179,0.001993818745569768
