time,valence,comfort,saccade,frown,mouth_open,jaw,happy,surprise,neutral,sad,angry,fear,disgust
30.2,-0.11999999999999997,0.13124553403483996,0.07244438368817163,0.5148696935408247,0.12066976514399634,0.9518038359805475,0.17,0.01,0.52,0.12,0.12,0.06,0.0
30.4,-0.24,0.09720244046971271,0.06839687759326625,0.4937329321181853,0.0960011070397929,0.9558337206648094,0.14,0.01,0.46,0.15,0.15,0.09,0.0
30.6,0.18000000000000002,0.1294206355017613,0.024253356007294648,0.481169141424362,0.10484103828072593,0.9533633952133599,0.34,0.02,0.47,0.07,0.04,0.07,0.0
30.8,0.1,0.10321451935791023,0.04958164422525062,0.45609989760431024,0.08809736487810044,0.9574445223415501,0.25,0.01,0.57,0.06,0.05,0.05,0.0
31.0,-0.09000000000000002,0.13762909634535553,0.12997571042036118,0.4908655522806475,0.0743109564923954,0.948352475456139,0.21,0.02,0.45,0.17,0.11,0.04,0.0
31.2,0.18,0.12481071362599269,0.03345950713136631,0.5031774307507659,0.08242560672866554,0.9498703433514357,0.3,0.02,0.54,0.05,0.06,0.03,0.0
31.4,-0.04999999999999999,0.11894744857166145,0.03543432155258417,0.4780958122951638,0.09521968503686111,0.9541060316381612,0.12,0.01,0.7,0.08,0.06,0.04,0.0
31.6,2.7755575615628914e-17,0.12032039397966475,0.037627326892947635,0.4550533569977613,0.10030272136661149,0.9564011776696132,0.14,0.01,0.69,0.06,0.06,0.03,0.0
31.8,-0.31999999999999995,0.12147728374738813,0.08840030491738769,0.4718298271939598,0.09918293604978887,0.9546914538193128,0.12,0.03,0.38,0.21,0.19,0.07,0.0
32.0,-0.08999999999999997,0.10916927736195185,0.013497170835706965,0.46930098202897963,0.09529251660218291,0.9562123538118833,0.14,0.01,0.6,0.09,0.09,0.06,0.0
32.2,-0.08000000000000002,0.05775299543645846,0.029000320387369317,0.46763217403475293,0.10285030882859683,0.9641819940889415,0.15,0.01,0.61,0.1,0.09,0.05,0.0
32.4,-0.13,0.06796658490081382,0.09328302056345417,0.533966407902725,0.1110711717642946,0.9579099492730884,0.13,0.0,0.61,0.14,0.07,0.05,0.0
32.6,-0.16,0.0758526157710311,0.08646787953545838,0.5019355476830284,0.10814273590864737,0.9592796992165569,0.1,0.0,0.64,0.11,0.11,0.04,0.0
32.8,0.01999999999999999,0.0439689762840078,0.012920707179524527,0.4989064136807959,0.10836881722600045,0.9639470823526488,0.2,0.0,0.62,0.07,0.07,0.04,0.0
33.0,0.39,0.422379958149692,0.10068202820539895,0.5153470009120548,0.22049452936318353,0.9216967019021385,0.55,0.0,0.29,0.13,0.02,0.01,0.0
33.2,0.4700000000000001,0.316783315125226,0.3530551493511978,0.48319327823939334,0.16457050846598667,0.9333893786193435,0.56,0.0,0.35,0.05,0.03,0.01,0.0
33.4,0.64,0.2818297013617762,0.09176568870270804,0.42088080092530444,0.19207959761774018,0.9462890574588422,0.71,0.01,0.2,0.05,0.02,0.01,0.0
33.6,0.57,0.2928568064512672,0.016074030157389244,0.44188144135688934,0.19537067397571886,0.9433003191759936,0.6,0.0,0.37,0.02,0.01,0.0,0.0
33.8,0.59,0.27233317411171726,0.02375473180282979,0.45997139072650994,0.20456262444904058,0.9454900240247469,0.64,0.0,0.3,0.03,0.01,0.01,0.0
34.0,0.4700000000000001,0.25253707607106907,0.02101910542396808,0.4545451130376552,0.17377763218208375,0.9456020600190163,0.55,0.01,0.35,0.04,0.04,0.01,0.0
34.2,0.51,0.22369640390543727,0.025656637938102717,0.4660013738497168,0.14553264075572458,0.9457639740134406,0.55,0.0,0.41,0.02,0.01,0.01,0.0
34.4,0.5499999999999999,0.20848046497378447,0.05016744637800653,0.46478865956577664,0.1463398572713745,0.9480413064734087,0.6,0.0,0.35,0.03,0.01,0.01,0.0
34.6,0.57,0.23987577462078732,0.031035040727037753,0.4729196790249352,0.1231369344192722,0.9407078002044073,0.61,0.0,0.34,0.02,0.01,0.01,0.0
34.8,0.5399999999999999,0.2482341516229431,0.01660459616985685,0.46862479658640366,0.1345745248233493,0.9410693778043157,0.58,0.0,0.38,0.02,0.01,0.01,0.0
35.0,0.73,0.2484843793287775,0.01874200312123877,0.46287235886054173,0.17398550560810638,0.9454660704562834,0.75,0.01,0.21,0.01,0.01,0.01,0.0
35.2,0.61,0.23331914733310877,0.042055791019313025,0.48167826928700747,0.16172856009415906,0.9447143377396604,0.63,0.0,0.34,0.01,0.0,0.01,0.0
35.4,0.42,0.25812365762687856,0.04202453104416215,0.46296251691955187,0.18075884118303345,0.9448093939891961,0.48,0.0,0.46,0.03,0.02,0.01,0.0
35.6,-0.43,0.10711619761694491,0.07641167638723792,0.43548905819256334,0.15337265529776048,0.9651975192683907,0.05,0.01,0.44,0.13,0.22,0.14,0.0
35.8,-0.81,0.023569355472679732,0.16433481426657742,0.4916230567568404,0.21695916379652133,0.9782271992785063,0.01,0.0,0.16,0.38,0.28,0.16,0.0
36.0,-0.78,0.0,0.17865843108566953,0.4216922234563956,0.2891564875703071,1.0,0.02,0.03,0.12,0.45,0.18,0.2,0.0
36.2,-0.75,0.0,0.04545526327904438,0.43054362348509595,0.20947875510826183,0.9971101914709545,0.01,0.04,0.15,0.46,0.19,0.15,0.0
36.4,-0.78,0.0,0.017402562409240648,0.44617543989288155,0.14826685910384704,0.9904994613896106,0.01,0.03,0.13,0.55,0.15,0.12,0.0
36.6,-0.21,0.0,0.014295979536852134,0.4342135868283318,0.08483360035711744,0.986810460241363,0.08,0.02,0.59,0.21,0.05,0.05,0.0
36.8,-0.6399999999999999,0.0,0.010209303002977814,0.4354996650230351,0.0740757712293771,0.9822230486708692,0.01,0.03,0.27,0.33,0.26,0.09,0.0
37.0,-0.9099999999999999,0.12358437740246506,0.36702902731944037,0.4492310909712935,0.042272654372192665,0.9506534582748432,0.02,0.0,0.05,0.83,0.05,0.05,0.0
37.2,-0.8699999999999999,0.008410186262835162,0.3242853655176035,0.4830483182229457,0.023570115327266362,0.9617247824582015,0.01,0.0,0.11,0.58,0.22,0.08,0.0
37.4,-0.75,0.013138608043349145,0.029088103469300006,0.43905295323108134,0.02637109594360045,0.9651273262165007,0.02,0.02,0.18,0.38,0.29,0.12,0.0
37.6,-0.6199999999999999,0.026715390153082323,0.009505844219449132,0.441271548604762,0.02790359346391325,0.963222941721218,0.03,0.03,0.26,0.29,0.23,0.16,0.0
37.8,-0.5499999999999999,0.06619239330371922,0.5926343742147852,0.39376797443435646,0.19873458189901932,0.9789361794235678,0.01,0.11,0.21,0.06,0.37,0.24,0.0
38.0,0.010000000000000009,0.7064903693060558,0.8745709149511818,0.2928828742071007,0.2697483927363259,0.9066219480832328,0.0,0.48,0.04,0.01,0.15,0.31,0.0
38.2,0.25,0.8842716426779229,0.17467450313241534,0.2604648646751841,1.0,0.961671114336454,0.0,0.62,0.0,0.0,0.04,0.33,0.0
38.4,-0.8400000000000001,0.9496516226812018,0.4716488887529563,0.2601095358543795,0.8363339685358534,0.9326010333281386,0.0,0.02,0.12,0.2,0.34,0.32,0.0
38.6,-0.9099999999999999,0.7060687301101013,0.028887434722768272,0.19645971399830703,0.8723992492886404,0.9751634923905614,0.0,0.03,0.04,0.09,0.37,0.48,0.0
38.8,-0.06,0.470002038473943,0.23847862234591133,0.26168288237436016,0.3266799169538076,0.9475106894504823,0.0,0.46,0.02,0.04,0.09,0.39,0.0
39.0,-0.11000000000000004,0.4158437238688766,0.07205706469333681,0.19029714549420293,0.2345692293616207,0.9518778191540298,0.0,0.42,0.06,0.06,0.09,0.38,0.0
39.2,0.029999999999999916,0.37449772919734875,0.07749189548217468,0.25482910208451176,0.2128138338702891,0.9498563199015442,0.0,0.48,0.06,0.15,0.1,0.2,0.0
39.4,0.52,0.35595497433526324,0.02378598065567161,0.19419073617988544,0.21539480246638026,0.9578646952212759,0.0,0.74,0.05,0.03,0.05,0.14,0.0
39.6,0.34,0.33053702034855575,0.029296621244815933,0.1778367713974795,0.23300183338292454,0.9645221954030692,0.0,0.65,0.05,0.04,0.11,0.16,0.0
39.8,0.79,0.3071842716785036,0.01956172577667079,0.1753264881858249,0.2259948298692567,0.9672491120863195,0.0,0.89,0.0,0.0,0.02,0.08,0.0
40.0,-0.9099999999999999,0.710181503548287,0.29443673210850185,0.27768505394611875,0.9370342288631797,0.9740901299556133,0.0,0.01,0.07,0.51,0.35,0.06,0.0
40.2,-0.6,0.6731935495596505,1.0,0.19173260321805047,0.20901597120361293,0.913807715412565,0.0,0.03,0.33,0.08,0.33,0.22,0.0
40.4,-0.7300000000000001,1.0,0.6034371110829275,0.31667399495530296,0.1255737572089973,0.839987138146574,0.0,0.11,0.05,0.33,0.26,0.25,0.0
40.6,-0.63,1.0,0.8182423636495187,0.3367650996739327,0.09602083225540087,0.8067653579460191,0.0,0.15,0.07,0.39,0.27,0.12,0.0
40.8,-0.7200000000000001,1.0,0.16770428918639121,0.2750572116967353,0.083437662021783,0.8172052478720949,0.0,0.08,0.12,0.49,0.15,0.16,0.0
41.0,-0.44999999999999996,0.7682470080358647,0.7755256075295002,0.25383206002016445,0.454385514772745,0.9199255780820421,0.08,0.18,0.03,0.48,0.04,0.19,0.0
41.2,-0.8600000000000001,0.47927534497320257,1.0,0.2798974620020242,0.5990198995561674,0.9718843549913085,0.06,0.0,0.02,0.89,0.01,0.02,0.0
41.4,0.52,0.15134532252904487,0.8375708797603124,0.013913509871357263,0.8013247454802324,1.0,0.7,0.05,0.02,0.19,0.01,0.03,0.0
41.6,0.16000000000000003,0.0,0.7239781024529722,0.0006655786121041878,0.7485142740005423,1.0,0.43,0.14,0.02,0.27,0.08,0.06,0.0
41.8,-0.45000000000000007,0.0,0.2705430196223254,0.06325294961592003,0.24119538448162664,1.0,0.07,0.15,0.12,0.4,0.17,0.1,0.0
42.0,-0.16999999999999993,0.02957922971148664,0.27618871424956853,0.10964899390456388,0.4815653445562729,1.0,0.1,0.18,0.27,0.15,0.22,0.08,0.0
42.2,-0.63,0.0,0.15188035544440984,0.09290346029724138,0.42082533640217223,1.0,0.08,0.04,0.13,0.6,0.11,0.04,0.0
42.4,-0.74,0.0,0.2357141710567374,0.06388935944422683,0.1508402410785505,1.0,0.02,0.05,0.13,0.37,0.28,0.15,0.01
42.6,-0.7000000000000001,0.0,0.19335577481718189,0.09126205328173345,0.7085782990157572,1.0,0.03,0.09,0.05,0.36,0.34,0.11,0.01
42.8,-0.6799999999999999,0.12163987663994573,0.34203166771763743,0.15231143386714122,0.7317068729782602,1.0,0.04,0.11,0.02,0.49,0.14,0.18,0.02
43.0,-0.35999999999999993,0.4815747942876103,0.5935201044645637,0.16498129286568228,0.7191388759874178,0.993424980444299,0.08,0.22,0.03,0.31,0.16,0.19,0.0
43.2,0.039999999999999925,0.6392391931324953,0.5379154849996381,0.11411093392302595,0.6153978978079064,0.9657382938171845,0.27,0.21,0.07,0.16,0.16,0.12,0.0
43.4,-0.67,0.7799988916125192,0.1750962979246203,0.07917910556929753,0.6280068625542424,0.9506348866790408,0.04,0.11,0.02,0.42,0.16,0.24,0.0
43.6,-0.45999999999999996,0.7859271938238734,0.04901099385003234,0.04913083874528443,0.6151202274651171,0.9511088792853777,0.03,0.22,0.03,0.25,0.24,0.22,0.0
43.8,-0.31,0.6828471580787905,0.05729140254066879,0.0701261757616334,0.5338917895914286,0.9553691275600215,0.08,0.25,0.03,0.25,0.16,0.23,0.0
44.0,-0.41999999999999993,0.699502181900165,0.10150507571888841,0.04873043089497474,0.5216636732387544,0.9536916197432558,0.16,0.1,0.06,0.36,0.22,0.1,0.0
44.2,-0.54,0.700742297182384,0.04196609992830716,0.05768878313093216,0.5375758529372894,0.9543426868303864,0.05,0.16,0.04,0.25,0.34,0.15,0.01
44.4,-0.24,0.6374462620155805,0.1184826992003279,0.0706865699715591,0.6474923409263781,0.9729156470765817,0.04,0.33,0.02,0.16,0.27,0.18,0.0
44.6,-0.27,0.6631932599238368,0.036188779268672124,0.05392070660583236,0.611771492784592,0.9672433511014992,0.03,0.32,0.03,0.23,0.26,0.13,0.0
44.8,-0.3999999999999999,0.607265163020457,0.02783779181071113,0.0462457808569603,0.52999681817099,0.967422851260112,0.05,0.22,0.05,0.2,0.31,0.16,0.0
45.0,-0.6399999999999999,0.5981246866469818,0.0787568719271895,0.04048096849554793,0.4722368348979728,0.9634031999041494,0.06,0.09,0.06,0.22,0.41,0.15,0.01
45.2,-0.95,0.7116012977558408,0.5745777852925298,0.16167019395340831,0.6690246897489116,0.9570657375896126,0.01,0.0,0.02,0.34,0.38,0.2,0.04
45.4,-0.030000000000000006,0.8544113201691333,0.7886833335824254,0.19582065246238228,0.19074435225350725,0.8867082702249662,0.05,0.01,0.85,0.02,0.05,0.02,0.0
45.6,0.07,0.8822990326356733,0.02423044900483428,0.039257647381135984,0.11624676487497475,0.8888559805264765,0.17,0.0,0.73,0.02,0.07,0.01,0.0
45.8,0.19,0.911128681554352,0.32483082629539917,0.059936547288410184,0.11912512902946325,0.8834051792572497,0.31,0.0,0.56,0.02,0.09,0.01,0.0
46.0,0.29000000000000004,0.9768487287261327,0.49615348523296116,0.06472022783118292,0.10378498058355988,0.8724236051531978,0.34,0.0,0.61,0.01,0.02,0.02,0.0
46.2,0.31,0.9725513159014834,0.0045026016055666135,0.06180953676921865,0.10483800363217086,0.87336946789778,0.36,0.0,0.59,0.01,0.02,0.02,0.0
46.4,0.31,0.9725127345371476,0.0011497997126896646,0.06223380998808985,0.1044222567801256,0.8732968491680709,0.36,0.0,0.59,0.01,0.02,0.02,0.0
46.6,-0.31,0.22792657492367308,0.6581637503811152,0.6072401606068591,0.033702806852661284,0.9218961381003269,0.15,0.03,0.32,0.12,0.24,0.13,0.0
46.8,-0.38,0.2703770989398972,0.12061405807834502,0.5625252989479924,0.06079766647664709,0.9225997362727273,0.04,0.11,0.31,0.11,0.25,0.17,0.0
47.0,-0.39,0.2094378339716575,0.05915441658918544,0.5453006901643611,0.1497007305461199,0.9413408263127584,0.02,0.22,0.12,0.09,0.42,0.12,0.0
47.2,-0.28,0.2115978392121091,0.002194296587196971,0.5467555937440736,0.14904221180966865,0.9408531892686891,0.02,0.27,0.14,0.07,0.38,0.12,0.0
47.4,0.19999999999999996,0.3503066625965166,0.3551601210139355,0.33816343349112904,0.08146969243381696,0.9329133393473467,0.24,0.12,0.49,0.05,0.04,0.07,0.0
47.6,0.22,0.27778196508061354,0.48305214643915745,0.40167536655106834,0.0687970000678244,0.9361748905824112,0.33,0.05,0.46,0.05,0.06,0.05,0.0
47.8,0.9500000000000001,0.5749653959609557,0.9754114663637643,0.4102465694748058,0.7695125246773827,0.9645802600658636,0.81,0.16,0.0,0.0,0.01,0.01,0.0
48.0,0.45999999999999996,0.6662400853816619,0.6775262137758137,0.421707249799564,0.6973212702007071,0.9438311636062154,0.37,0.35,0.01,0.03,0.08,0.15,0.0
48.2,0.9299999999999999,0.4746841626172541,0.696898366397631,0.43036949468485086,0.5264963510627112,0.9523652287908037,0.85,0.1,0.02,0.0,0.01,0.01,0.0
48.4,0.7599999999999999,0.7664039211453134,0.7603368304469484,0.2908666925149232,0.5993992306255518,0.9314921953550862,0.57,0.29,0.04,0.0,0.02,0.08,0.0
48.6,0.7000000000000001,0.3992024791061934,0.24676808632824615,0.18742269443635057,0.14133420447977854,0.9450973674277814,0.68,0.1,0.14,0.0,0.02,0.06,0.0
48.8,0.18,0.47293091518937036,0.3785642373161645,0.004287811218217018,0.18363872266179948,0.9548896771785916,0.17,0.16,0.51,0.03,0.02,0.1,0.0
49.0,0.16000000000000003,0.2891265396823526,0.2566712382222407,0.07378995178709404,0.17108589891373238,0.9729540031070961,0.17,0.23,0.36,0.03,0.06,0.15,0.0
49.2,0.88,0.44054185982954935,0.8569396959577983,0.18117173567831496,0.6462587562887401,0.9903979619333679,0.9,0.01,0.06,0.0,0.02,0.01,0.0
49.4,0.96,0.5246508875684205,0.7263943981145242,0.0781811796024109,0.9672593284717251,1.0,0.89,0.09,0.0,0.0,0.01,0.01,0.0
49.6,0.22999999999999998,0.2047667330752994,0.28108712252227125,0.20541718233172515,0.007175426508474483,0.9568907097744788,0.31,0.03,0.56,0.05,0.02,0.04,0.0
49.8,1.0,0.5876845694577411,0.46926755913142143,0.14156317898907092,0.9000828307323108,0.9989189890996785,0.98,0.02,0.0,0.0,0.0,0.0,0.0
50.0,1.0,0.5783252816322477,0.16709790793186588,0.23018413148333117,0.9465842678660003,0.9972523968330986,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50.2,1.0,0.6261446780769584,0.05596529572364324,0.20408337339989882,0.8919696978203181,0.9874572065898783,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50.4,1.0,0.6663111853245091,0.26539231622667975,0.2845096654521698,1.0,0.9907324780651071,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50.6,1.0,0.6928612267732955,0.2233844021061466,0.2535350687669546,1.0,0.992388154781501,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50.8,1.0,0.6498799334162817,0.028625389115035826,0.2589975864599212,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,1.0,0.6813987034291588,0.05157242782258407,0.2103086989842943,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.2,1.0,0.6635388387158152,0.06993397580057267,0.2645564495296732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.4,1.0,0.6559967331505333,0.13850357316274572,0.23241333368748357,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.6,1.0,0.674305795177214,0.3490604689146599,0.21432073261024503,1.0,0.9946040872716733,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.8,1.0,0.7036088925525266,0.12329069492244796,0.22553392022399502,1.0,0.9897976066731428,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,1.0,0.6316717340992214,0.13482743872814262,0.22400300102590145,0.9595892542487735,0.9917450469497143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52.2,1.0,0.5728461767342305,0.10406153996118302,0.32588779502512244,0.9606832450528779,0.9912072286957625,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52.4,1.0,0.6484943112742824,0.0721099114356321,0.2589286420618547,0.9935166250945103,0.9898261083875171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52.6,1.0,0.5820875158173262,0.1036502872156958,0.24183485085404205,0.9887765040514834,0.9999514940238613,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52.8,1.0,0.970433750161801,0.548477838882522,0.20162700824314247,1.0,0.9581510010063606,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.94,0.8030959009532604,0.18344032611027428,0.14810405778000185,0.9503047469945219,0.9737500802463493,0.96,0.0,0.01,0.01,0.0,0.01,0.0
53.2,1.0,0.6244691445400937,0.9243163047974557,0.15460339315158497,0.8254486841687999,0.9852844814858587,0.98,0.02,0.0,0.0,0.0,0.0,0.0
53.4,1.0,1.0,1.0,0.16572730660886412,0.925247653875269,0.9135767454027284,0.99,0.01,0.0,0.0,0.0,0.0,0.0
53.6,0.9500000000000001,0.7334940173669605,1.0,0.13854553571984954,0.8026387483045797,0.9693881051081674,0.93,0.04,0.0,0.01,0.0,0.01,0.0
53.8,1.0,0.9604996000077056,0.06263035648077328,0.17590632825161556,0.9997740704150746,0.9546605264271193,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.98,0.9266141388740071,0.5068413803885508,0.11710117621352856,1.0,0.9690365334292628,0.97,0.01,0.01,0.0,0.0,0.0,0.0
54.2,0.99,0.711050135408188,0.771240624326899,0.18491683073739257,0.9154942934192584,0.9797741753076322,0.99,0.0,0.0,0.0,0.0,0.0,0.0
54.4,0.9600000000000001,0.8857674972894528,0.732283310592905,0.12425283165912615,0.9971263395507718,0.9691037701863108,0.93,0.04,0.01,0.0,0.0,0.01,0.0
54.6,0.99,0.7465521557075524,0.9993804580576986,0.2542828503152151,0.8933322550215468,0.966728425181965,0.99,0.0,0.0,0.0,0.0,0.0,0.0
54.8,0.99,0.7029315140272612,0.5699729875941186,0.18685964851880693,0.9057409329632478,0.9797496153197139,0.99,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.99,0.6665118084190548,0.3408067842853704,0.19858726741043822,0.9018747907040824,0.9833664525528436,0.97,0.02,0.01,0.0,0.0,0.0,0.0
55.2,0.99,0.6746023205202513,0.2065453826253009,0.190502210883324,0.8812437325024061,0.9808857421682311,0.99,0.0,0.0,0.0,0.0,0.0,0.0
55.4,1.0,0.6308350696554844,0.18850169623539537,0.22589985587527142,0.880633768142836,0.983808532335373,0.99,0.01,0.0,0.0,0.0,0.0,0.0
55.6,0.99,0.6552774662868462,0.09386909947027824,0.24800007106576413,0.8792044486733958,0.9784088219052108,0.99,0.0,0.0,0.0,0.0,0.0,0.0
55.8,1.0,0.7589417341204412,0.19373539980108814,0.22126909047180018,0.9246073430301481,0.9709805625964012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,1.0,0.5909821737837482,0.258828340302297,0.21675058069082195,0.8541154917443144,0.9874246115441843,0.99,0.01,0.0,0.0,0.0,0.0,0.0
56.2,1.0,0.6105506417748158,0.07663066604957396,0.20337359966082888,0.8751182943939875,0.9879790305307105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.4,0.99,0.6570274067406441,0.00723925720227176,0.18081287124735307,0.8511081550262353,0.9811227763726155,0.99,0.0,0.0,0.0,0.0,0.0,0.0
56.6,0.97,0.6488321737933936,0.07012819243176449,0.21538229955996235,0.8710473133573545,0.9812774891360144,0.98,0.0,0.01,0.01,0.0,0.0,0.0
56.8,1.0,0.6270133099368593,0.06102659327658992,0.18242687728414225,0.834718018180276,0.9834746226230887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,1.0,0.6399656251067019,0.0164368169286218,0.17093437646796875,0.8508835910331597,0.9842940469113507,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57.2,1.0,0.6632588482432075,0.013932583865874317,0.1558673737828054,0.8466942587028788,0.9819640317612492,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57.4,0.99,0.6805989668627145,0.029810872807746944,0.16289970238559548,0.8679261773184601,0.9810975341628105,0.99,0.0,0.0,0.0,0.0,0.0,0.0
57.6,0.99,0.7262688301515791,0.6655040618048177,0.25680550816242004,0.8064335763227009,0.9606191281872866,0.99,0.0,0.0,0.0,0.0,0.0,0.0
57.8,1.0,0.6973256417892838,1.0,0.15782610180992743,0.8353947448080576,0.9759817796423458,0.98,0.02,0.0,0.0,0.0,0.0,0.0
58.0,0.7000000000000001,0.944772182417431,1.0,0.18009779409304724,0.9288695069257508,0.9493795984076607,0.78,0.07,0.01,0.07,0.02,0.06,0.0
58.2,1.0,0.6952560271738473,1.0,0.22598559442158497,0.8016418662542377,0.967048690456517,0.99,0.01,0.0,0.0,0.0,0.0,0.0
58.4,0.87,0.8507670347264525,0.9791016231330912,0.24384661303352298,0.7272975286277364,0.9367010352618586,0.92,0.0,0.02,0.04,0.0,0.01,0.0
58.6,1.0,0.7553228021457525,0.5104669415538704,0.21119436932868793,0.796405580172456,0.9595328793389245,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58.8,0.99,0.7491729326706418,0.1219207581498498,0.17096531305684476,0.9079698823269503,0.9749757297668774,0.99,0.0,0.0,0.0,0.0,0.0,0.0
59.0,1.0,0.7595347848065157,0.12788608783777577,0.1768874600702552,0.9211038412733142,0.9743550594549173,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59.2,1.0,0.7869247976731252,0.08467603968364958,0.17897081835542064,0.9346323045318379,0.9717611002371259,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59.4,1.0,0.8143070942668674,0.01873950986838531,0.182454278262861,0.9106267171369183,0.9652978816881556,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59.6,1.0,0.7447195409016065,0.09693362910969018,0.13621822033383318,0.8670127481033826,0.974475812728849,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59.8,1.0,0.7758161205561815,0.682757756876247,0.10944481241798211,1.0,0.9910113552118709,1.0,0.0,0.0,0.0,0.0,0.0,0.0
